datetime;W
20161004:1355;27488,69
20161004:1455;18678,28
20161004:1555;8518,2
20161004:1655;670,35
20161004:1755;0
20161004:1855;0
20161004:1955;0
20161004:2055;0
20161004:2155;0
20161004:2255;0
20161004:2355;0
20161005:0055;0
20161005:0155;0
20161005:0255;0
20161005:0355;0
20161005:0455;0
20161005:0555;0
20161005:0655;4513,04
20161005:0755;14821,8
20161005:0855;24832,64
20161005:0955;32357,16
20161005:1055;36705,73
20161005:1155;37288,01
20161005:1255;34303,07
20161005:1355;28142,89
20161005:1455;19048,18
20161005:1555;8565,16
20161005:1655;571,44
20161005:1755;0
20161005:1855;0
20161005:1955;0
20161005:2055;0
20161005:2155;0
20161005:2255;0
20161005:2355;0
20161006:0055;0
20161006:0155;0
20161006:0255;0
20161006:0355;0
20161006:0455;0
20161006:0555;0
20161006:0655;4429,47
20161006:0755;14517,61
20161006:0855;24498,88
20161006:0955;31985,44
20161006:1055;35877,66
20161006:1155;36469,59
20161006:1255;33497,93
20161006:1355;27039,43
20161006:1455;18056,98
20161006:1555;7869,4
20161006:1655;404,5
20161006:1755;0
20161006:1855;0
20161006:1955;0
20161006:2055;0
20161006:2155;0
20161006:2255;0
20161006:2355;0
20161007:0055;0
20161007:0155;0
20161007:0255;0
20161007:0355;0
20161007:0455;0
20161007:0555;0
20161007:0655;1089,73
20161007:0755;4660,36
20161007:0855;9684,76
20161007:0955;14135,27
20161007:1055;32257,22
20161007:1155;9151,67
20161007:1255;10629,05
20161007:1355;9621,08
20161007:1455;2464,21
20161007:1555;2226,22
20161007:1655;82,73
20161007:1755;0
20161007:1855;0
20161007:1955;0
20161007:2055;0
20161007:2155;0
20161007:2255;0
20161007:2355;0
20161008:0055;0
20161008:0155;0
20161008:0255;0
20161008:0355;0
20161008:0455;0
20161008:0555;0
20161008:0655;1993,95
20161008:0755;7587,17
20161008:0855;10848,23
20161008:0955;25918,31
20161008:1055;30721,09
20161008:1155;25083,41
20161008:1255;15669,63
20161008:1355;18683,01
20161008:1455;16383,51
20161008:1555;2778,56
20161008:1655;183,56
20161008:1755;0
20161008:1855;0
20161008:1955;0
20161008:2055;0
20161008:2155;0
20161008:2255;0
20161008:2355;0
20161009:0055;0
20161009:0155;0
20161009:0255;0
20161009:0355;0
20161009:0455;0
20161009:0555;0
20161009:0655;3761,09
20161009:0755;13439,25
20161009:0855;22974,99
20161009:0955;29880,42
20161009:1055;34046,27
20161009:1155;34673,2
20161009:1255;31852,21
20161009:1355;25084,81
20161009:1455;12591,97
20161009:1555;6940,61
20161009:1655;98,71
20161009:1755;0
20161009:1855;0
20161009:1955;0
20161009:2055;0
20161009:2155;0
20161009:2255;0
20161009:2355;0
20161010:0055;0
20161010:0155;0
20161010:0255;0
20161010:0355;0
20161010:0455;0
20161010:0555;0
20161010:0655;3526,03
20161010:0755;13056,23
20161010:0855;11690,97
20161010:0955;21469,99
20161010:1055;21627,84
20161010:1155;32642,44
20161010:1255;29352,54
20161010:1355;15588,14
20161010:1455;7671,83
20161010:1555;3273,27
20161010:1655;47,05
20161010:1755;0
20161010:1855;0
20161010:1955;0
20161010:2055;0
20161010:2155;0
20161010:2255;0
20161010:2355;0
20161011:0055;0
20161011:0155;0
20161011:0255;0
20161011:0355;0
20161011:0455;0
20161011:0555;0
20161011:0655;3327,65
20161011:0755;6763,57
20161011:0855;16246,05
20161011:0955;29806,3
20161011:1055;33755,98
20161011:1155;34252,96
20161011:1255;31252,98
20161011:1355;25121,15
20161011:1455;16209,02
20161011:1555;6307,37
20161011:1655;0
20161011:1755;0
20161011:1855;0
20161011:1955;0
20161011:2055;0
20161011:2155;0
20161011:2255;0
20161011:2355;0
20161012:0055;0
20161012:0155;0
20161012:0255;0
20161012:0355;0
20161012:0455;0
20161012:0555;0
20161012:0655;3128,4
20161012:0755;12588,37
20161012:0855;22264,39
20161012:0955;29510
20161012:1055;33394,14
20161012:1155;33897,24
20161012:1255;30861,75
20161012:1355;24638
20161012:1455;12353,83
20161012:1555;5449,15
20161012:1655;0
20161012:1755;0
20161012:1855;0
20161012:1955;0
20161012:2055;0
20161012:2155;0
20161012:2255;0
20161012:2355;0
20161013:0055;0
20161013:0155;0
20161013:0255;0
20161013:0355;0
20161013:0455;0
20161013:0555;0
20161013:0655;2019,26
20161013:0755;11189,18
20161013:0855;17620,24
20161013:0955;23236,15
20161013:1055;18600,6
20161013:1155;11389,73
20161013:1255;8113,7
20161013:1355;12827,49
20161013:1455;10134,4
20161013:1555;2460,89
20161013:1655;0
20161013:1755;0
20161013:1855;0
20161013:1955;0
20161013:2055;0
20161013:2155;0
20161013:2255;0
20161013:2355;0
20161014:0055;0
20161014:0155;0
20161014:0255;0
20161014:0355;0
20161014:0455;0
20161014:0555;0
20161014:0655;0
20161014:0755;7275,05
20161014:0855;12315,51
20161014:0955;16112,04
20161014:1055;13537,19
20161014:1155;8926,41
20161014:1255;5461,39
20161014:1355;6349,2
20161014:1455;751,37
20161014:1555;0
20161014:1655;0
20161014:1755;0
20161014:1855;0
20161014:1955;0
20161014:2055;0
20161014:2155;0
20161014:2255;0
20161014:2355;0
20161015:0055;0
20161015:0155;0
20161015:0255;0
20161015:0355;0
20161015:0455;0
20161015:0555;0
20161015:0655;36,14
20161015:0755;10953,57
20161015:0855;20221,73
20161015:0955;27329,4
20161015:1055;31173,2
20161015:1155;22284,21
20161015:1255;18343,03
20161015:1355;15269,35
20161015:1455;9011,94
20161015:1555;2948,08
20161015:1655;0
20161015:1755;0
20161015:1855;0
20161015:1955;0
20161015:2055;0
20161015:2155;0
20161015:2255;0
20161015:2355;0
20161016:0055;0
20161016:0155;0
20161016:0255;0
20161016:0355;0
20161016:0455;0
20161016:0555;0
20161016:0655;1592,25
20161016:0755;7099,32
20161016:0855;13335,09
20161016:0955;19745,71
20161016:1055;19409,56
20161016:1155;17400,3
20161016:1255;15831,18
20161016:1355;12827,66
20161016:1455;7353,66
20161016:1555;2530,19
20161016:1655;0
20161016:1755;0
20161016:1855;0
20161016:1955;0
20161016:2055;0
20161016:2155;0
20161016:2255;0
20161016:2355;0
20161017:0055;0
20161017:0155;0
20161017:0255;0
20161017:0355;0
20161017:0455;0
20161017:0555;0
20161017:0655;1375,49
20161017:0755;6719,77
20161017:0855;13034,65
20161017:0955;18801,59
20161017:1055;18972,6
20161017:1155;17835,59
20161017:1255;16731,16
20161017:1355;11158,67
20161017:1455;8640,34
20161017:1555;4184,19
20161017:1655;0
20161017:1755;0
20161017:1855;0
20161017:1955;0
20161017:2055;0
20161017:2155;0
20161017:2255;0
20161017:2355;0
20161018:0055;0
20161018:0155;0
20161018:0255;0
20161018:0355;0
20161018:0455;0
20161018:0555;0
20161018:0655;279,15
20161018:0755;8225,49
20161018:0855;12691,09
20161018:0955;24216,25
20161018:1055;28749,23
20161018:1155;17050,6
20161018:1255;12330,69
20161018:1355;11958,84
20161018:1455;2662,08
20161018:1555;3626,89
20161018:1655;0
20161018:1755;0
20161018:1855;0
20161018:1955;0
20161018:2055;0
20161018:2155;0
20161018:2255;0
20161018:2355;0
20161019:0055;0
20161019:0155;0
20161019:0255;0
20161019:0355;0
20161019:0455;0
20161019:0555;0
20161019:0655;1474,53
20161019:0755;9191,46
20161019:0855;14139,74
20161019:0955;11635,72
20161019:1055;16290,48
20161019:1155;15517,17
20161019:1255;14730,13
20161019:1355;15920,26
20161019:1455;3953,78
20161019:1555;3445,92
20161019:1655;0
20161019:1755;0
20161019:1855;0
20161019:1955;0
20161019:2055;0
20161019:2155;0
20161019:2255;0
20161019:2355;0
20161020:0055;0
20161020:0155;0
20161020:0255;0
20161020:0355;0
20161020:0455;0
20161020:0555;0
20161020:0655;824,76
20161020:0755;8396,9
20161020:0855;16119,24
20161020:0955;16729,41
20161020:1055;16460,73
20161020:1155;7586,9
20161020:1255;7062,21
20161020:1355;12277,77
20161020:1455;9145,64
20161020:1555;2084,52
20161020:1655;0
20161020:1755;0
20161020:1855;0
20161020:1955;0
20161020:2055;0
20161020:2155;0
20161020:2255;0
20161020:2355;0
20161021:0055;0
20161021:0155;0
20161021:0255;0
20161021:0355;0
20161021:0455;0
20161021:0555;0
20161021:0655;677,74
20161021:0755;3234,03
20161021:0855;9067,94
20161021:0955;6311,37
20161021:1055;20829,24
20161021:1155;4076,34
20161021:1255;14533,72
20161021:1355;14665,25
20161021:1455;6964,28
20161021:1555;3230,14
20161021:1655;0
20161021:1755;0
20161021:1855;0
20161021:1955;0
20161021:2055;0
20161021:2155;0
20161021:2255;0
20161021:2355;0
20161022:0055;0
20161022:0155;0
20161022:0255;0
20161022:0355;0
20161022:0455;0
20161022:0555;0
20161022:0655;1042,39
20161022:0755;5792,89
20161022:0855;12507,5
20161022:0955;21677
20161022:1055;28588,55
20161022:1155;29038,2
20161022:1255;26112,54
20161022:1355;19353,48
20161022:1455;11602,06
20161022:1555;3048,44
20161022:1655;0
20161022:1755;0
20161022:1855;0
20161022:1955;0
20161022:2055;0
20161022:2155;0
20161022:2255;0
20161022:2355;0
20161023:0055;0
20161023:0155;0
20161023:0255;0
20161023:0355;0
20161023:0455;0
20161023:0555;0
20161023:0655;1010,62
20161023:0755;7500,97
20161023:0855;18177,44
20161023:0955;25357,25
20161023:1055;28254,72
20161023:1155;28643,05
20161023:1255;22887,57
20161023:1355;465,99
20161023:1455;1685,11
20161023:1555;0
20161023:1655;0
20161023:1755;0
20161023:1855;0
20161023:1955;0
20161023:2055;0
20161023:2155;0
20161023:2255;0
20161023:2355;0
20161024:0055;0
20161024:0155;0
20161024:0255;0
20161024:0355;0
20161024:0455;0
20161024:0555;0
20161024:0655;43,32
20161024:0755;2534,57
20161024:0855;4662,12
20161024:0955;7734,49
20161024:1055;6722,54
20161024:1155;7583,45
20161024:1255;7018,74
20161024:1355;3642,31
20161024:1455;3220,76
20161024:1555;299,41
20161024:1655;0
20161024:1755;0
20161024:1855;0
20161024:1955;0
20161024:2055;0
20161024:2155;0
20161024:2255;0
20161024:2355;0
20161025:0055;0
20161025:0155;0
20161025:0255;0
20161025:0355;0
20161025:0455;0
20161025:0555;0
20161025:0655;722,99
20161025:0755;2836,28
20161025:0855;4925,02
20161025:0955;10030,52
20161025:1055;5773,5
20161025:1155;3510,45
20161025:1255;11371,82
20161025:1355;4629,29
20161025:1455;1977,49
20161025:1555;0
20161025:1655;0
20161025:1755;0
20161025:1855;0
20161025:1955;0
20161025:2055;0
20161025:2155;0
20161025:2255;0
20161025:2355;0
20161026:0055;0
20161026:0155;0
20161026:0255;0
20161026:0355;0
20161026:0455;0
20161026:0555;0
20161026:0655;294,75
20161026:0755;3982,23
20161026:0855;7367,66
20161026:0955;12188,1
20161026:1055;16082,26
20161026:1155;14600,11
20161026:1255;10205,37
20161026:1355;11499,15
20161026:1455;9242,92
20161026:1555;2135
20161026:1655;0
20161026:1755;0
20161026:1855;0
20161026:1955;0
20161026:2055;0
20161026:2155;0
20161026:2255;0
20161026:2355;0
20161027:0055;0
20161027:0155;0
20161027:0255;0
20161027:0355;0
20161027:0455;0
20161027:0555;0
20161027:0655;527,18
20161027:0755;5545,6
20161027:0855;10010,93
20161027:0955;22613,93
20161027:1055;26198,69
20161027:1155;20864,11
20161027:1255;18603,86
20161027:1355;9181,05
20161027:1455;6275,65
20161027:1555;202,36
20161027:1655;0
20161027:1755;0
20161027:1855;0
20161027:1955;0
20161027:2055;0
20161027:2155;0
20161027:2255;0
20161027:2355;0
20161028:0055;0
20161028:0155;0
20161028:0255;0
20161028:0355;0
20161028:0455;0
20161028:0555;0
20161028:0655;117,66
20161028:0755;6713,65
20161028:0855;10800,25
20161028:0955;11082,42
20161028:1055;12502,36
20161028:1155;9686,52
20161028:1255;10736,21
20161028:1355;13076,36
20161028:1455;6213,84
20161028:1555;1578,38
20161028:1655;0
20161028:1755;0
20161028:1855;0
20161028:1955;0
20161028:2055;0
20161028:2155;0
20161028:2255;0
20161028:2355;0
20161029:0055;0
20161029:0155;0
20161029:0255;0
20161029:0355;0
20161029:0455;0
20161029:0555;0
20161029:0655;0
20161029:0755;2077,51
20161029:0855;3324,45
20161029:0955;5807,14
20161029:1055;8389,05
20161029:1155;7187,97
20161029:1255;7034,92
20161029:1355;4494,94
20161029:1455;2571,56
20161029:1555;1367,18
20161029:1655;0
20161029:1755;0
20161029:1855;0
20161029:1955;0
20161029:2055;0
20161029:2155;0
20161029:2255;0
20161029:2355;0
20161030:0055;0
20161030:0155;0
20161030:0255;0
20161030:0355;0
20161030:0455;0
20161030:0555;0
20161030:0655;249,82
20161030:0755;6664,06
20161030:0855;15098,1
20161030:0955;21918,57
20161030:1055;25536,51
20161030:1155;25848,36
20161030:1255;22759,69
20161030:1355;16646,51
20161030:1455;8605,15
20161030:1555;1239,67
20161030:1655;0
20161030:1755;0
20161030:1855;0
20161030:1955;0
20161030:2055;0
20161030:2155;0
20161030:2255;0
20161030:2355;0
20161031:0055;0
20161031:0155;0
20161031:0255;0
20161031:0355;0
20161031:0455;0
20161031:0555;0
20161031:0655;167,49
20161031:0755;6285,6
20161031:0855;14546,64
20161031:0955;21262,91
20161031:1055;24361,36
20161031:1155;25382,09
20161031:1255;22284,98
20161031:1355;15539,8
20161031:1455;7601,01
20161031:1555;635,46
20161031:1655;0
20161031:1755;0
20161031:1855;0
20161031:1955;0
20161031:2055;0
20161031:2155;0
20161031:2255;0
20161031:2355;0
20161101:0055;0
20161101:0155;0
20161101:0255;0
20161101:0355;0
20161101:0455;0
20161101:0555;0
20161101:0655;98,27
20161101:0755;5609,18
20161101:0855;13387,58
20161101:0955;20028,79
20161101:1055;23807,77
20161101:1155;24090,43
20161101:1255;21009,56
20161101:1355;15082,07
20161101:1455;7332,53
20161101:1555;948,26
20161101:1655;0
20161101:1755;0
20161101:1855;0
20161101:1955;0
20161101:2055;0
20161101:2155;0
20161101:2255;0
20161101:2355;0
20161102:0055;0
20161102:0155;0
20161102:0255;0
20161102:0355;0
20161102:0455;0
20161102:0555;0
20161102:0655;0
20161102:0755;4112,51
20161102:0855;4720,55
20161102:0955;13550,65
20161102:1055;13841,95
20161102:1155;7169,34
20161102:1255;12011,84
20161102:1355;13669,92
20161102:1455;7353,57
20161102:1555;926,89
20161102:1655;0
20161102:1755;0
20161102:1855;0
20161102:1955;0
20161102:2055;0
20161102:2155;0
20161102:2255;0
20161102:2355;0
20161103:0055;0
20161103:0155;0
20161103:0255;0
20161103:0355;0
20161103:0455;0
20161103:0555;0
20161103:0655;47,32
20161103:0755;5810,56
20161103:0855;14030,79
20161103:0955;20683,66
20161103:1055;23669,5
20161103:1155;24885,15
20161103:1255;20960,65
20161103:1355;14898,99
20161103:1455;7119,23
20161103:1555;819,94
20161103:1655;0
20161103:1755;0
20161103:1855;0
20161103:1955;0
20161103:2055;0
20161103:2155;0
20161103:2255;0
20161103:2355;0
20161104:0055;0
20161104:0155;0
20161104:0255;0
20161104:0355;0
20161104:0455;0
20161104:0555;0
20161104:0655;14,78
20161104:0755;0
20161104:0855;1057,69
20161104:0955;2354,68
20161104:1055;2350,43
20161104:1155;9147,11
20161104:1255;12820,66
20161104:1355;3901,67
20161104:1455;1204,31
20161104:1555;466,87
20161104:1655;0
20161104:1755;0
20161104:1855;0
20161104:1955;0
20161104:2055;0
20161104:2155;0
20161104:2255;0
20161104:2355;0
20161105:0055;0
20161105:0155;0
20161105:0255;0
20161105:0355;0
20161105:0455;0
20161105:0555;0
20161105:0655;0
20161105:0755;2382,95
20161105:0855;8694,19
20161105:0955;18938,83
20161105:1055;23977,8
20161105:1155;18502,48
20161105:1255;17725,71
20161105:1355;14296,99
20161105:1455;2788,19
20161105:1555;0
20161105:1655;0
20161105:1755;0
20161105:1855;0
20161105:1955;0
20161105:2055;0
20161105:2155;0
20161105:2255;0
20161105:2355;0
20161106:0055;0
20161106:0155;0
20161106:0255;0
20161106:0355;0
20161106:0455;0
20161106:0555;0
20161106:0655;0
20161106:0755;5117,64
20161106:0855;13251,22
20161106:0955;20090,05
20161106:1055;19664,23
20161106:1155;19627,23
20161106:1255;18356,09
20161106:1355;9625,18
20161106:1455;6608,78
20161106:1555;521,78
20161106:1655;0
20161106:1755;0
20161106:1855;0
20161106:1955;0
20161106:2055;0
20161106:2155;0
20161106:2255;0
20161106:2355;0
20161107:0055;0
20161107:0155;0
20161107:0255;0
20161107:0355;0
20161107:0455;0
20161107:0555;0
20161107:0655;0
20161107:0755;2253,45
20161107:0855;660,95
20161107:0955;5909,47
20161107:1055;6488,45
20161107:1155;8272,9
20161107:1255;4568,96
20161107:1355;4437,92
20161107:1455;2729,52
20161107:1555;159,63
20161107:1655;0
20161107:1755;0
20161107:1855;0
20161107:1955;0
20161107:2055;0
20161107:2155;0
20161107:2255;0
20161107:2355;0
20161108:0055;0
20161108:0155;0
20161108:0255;0
20161108:0355;0
20161108:0455;0
20161108:0555;0
20161108:0655;0
20161108:0755;4624,83
20161108:0855;11645,35
20161108:0955;10354,27
20161108:1055;12636,28
20161108:1155;4509,4
20161108:1255;13107,18
20161108:1355;9768,95
20161108:1455;3810,73
20161108:1555;415,42
20161108:1655;0
20161108:1755;0
20161108:1855;0
20161108:1955;0
20161108:2055;0
20161108:2155;0
20161108:2255;0
20161108:2355;0
20161109:0055;0
20161109:0155;0
20161109:0255;0
20161109:0355;0
20161109:0455;0
20161109:0555;0
20161109:0655;0
20161109:0755;216,45
20161109:0855;644,64
20161109:0955;3534,9
20161109:1055;9004,65
20161109:1155;7015,63
20161109:1255;5026,22
20161109:1355;3135,49
20161109:1455;538,88
20161109:1555;247,21
20161109:1655;0
20161109:1755;0
20161109:1855;0
20161109:1955;0
20161109:2055;0
20161109:2155;0
20161109:2255;0
20161109:2355;0
20161110:0055;0
20161110:0155;0
20161110:0255;0
20161110:0355;0
20161110:0455;0
20161110:0555;0
20161110:0655;0
20161110:0755;2831,92
20161110:0855;2558,95
20161110:0955;7123,85
20161110:1055;9764,84
20161110:1155;7781,33
20161110:1255;6834,17
20161110:1355;7225,43
20161110:1455;5297,95
20161110:1555;264,14
20161110:1655;0
20161110:1755;0
20161110:1855;0
20161110:1955;0
20161110:2055;0
20161110:2155;0
20161110:2255;0
20161110:2355;0
20161111:0055;0
20161111:0155;0
20161111:0255;0
20161111:0355;0
20161111:0455;0
20161111:0555;0
20161111:0655;0
20161111:0755;3852,14
20161111:0855;7821,99
20161111:0955;17297,13
20161111:1055;19853,67
20161111:1155;22765,66
20161111:1255;19744,25
20161111:1355;13633,08
20161111:1455;5981,68
20161111:1555;131,23
20161111:1655;0
20161111:1755;0
20161111:1855;0
20161111:1955;0
20161111:2055;0
20161111:2155;0
20161111:2255;0
20161111:2355;0
20161112:0055;0
20161112:0155;0
20161112:0255;0
20161112:0355;0
20161112:0455;0
20161112:0555;0
20161112:0655;0
20161112:0755;3761,51
20161112:0855;10513,95
20161112:0955;5729,55
20161112:1055;7374,54
20161112:1155;7635,46
20161112:1255;3401,65
20161112:1355;4137,21
20161112:1455;3224,84
20161112:1555;0
20161112:1655;0
20161112:1755;0
20161112:1855;0
20161112:1955;0
20161112:2055;0
20161112:2155;0
20161112:2255;0
20161112:2355;0
20161113:0055;0
20161113:0155;0
20161113:0255;0
20161113:0355;0
20161113:0455;0
20161113:0555;0
20161113:0655;0
20161113:0755;931,55
20161113:0855;6002,36
20161113:0955;5819,71
20161113:1055;4958,14
20161113:1155;7003,75
20161113:1255;5848,92
20161113:1355;3423,51
20161113:1455;1024,79
20161113:1555;0
20161113:1655;0
20161113:1755;0
20161113:1855;0
20161113:1955;0
20161113:2055;0
20161113:2155;0
20161113:2255;0
20161113:2355;0
20161114:0055;0
20161114:0155;0
20161114:0255;0
20161114:0355;0
20161114:0455;0
20161114:0555;0
20161114:0655;0
20161114:0755;3097,61
20161114:0855;8929,68
20161114:0955;11205,34
20161114:1055;10958,97
20161114:1155;7589,6
20161114:1255;10295,11
20161114:1355;5911,51
20161114:1455;2906,06
20161114:1555;0
20161114:1655;0
20161114:1755;0
20161114:1855;0
20161114:1955;0
20161114:2055;0
20161114:2155;0
20161114:2255;0
20161114:2355;0
20161115:0055;0
20161115:0155;0
20161115:0255;0
20161115:0355;0
20161115:0455;0
20161115:0555;0
20161115:0655;0
20161115:0755;2727,79
20161115:0855;2046,69
20161115:0955;4838,47
20161115:1055;6620,07
20161115:1155;4087,6
20161115:1255;5028,85
20161115:1355;4309,31
20161115:1455;2663,36
20161115:1555;0
20161115:1655;0
20161115:1755;0
20161115:1855;0
20161115:1955;0
20161115:2055;0
20161115:2155;0
20161115:2255;0
20161115:2355;0
20161116:0055;0
20161116:0155;0
20161116:0255;0
20161116:0355;0
20161116:0455;0
20161116:0555;0
20161116:0655;0
20161116:0755;291,05
20161116:0855;2870,24
20161116:0955;1016,3
20161116:1055;7296,13
20161116:1155;7023,05
20161116:1255;4889,37
20161116:1355;2585,38
20161116:1455;1916,86
20161116:1555;0
20161116:1655;0
20161116:1755;0
20161116:1855;0
20161116:1955;0
20161116:2055;0
20161116:2155;0
20161116:2255;0
20161116:2355;0
20161117:0055;0
20161117:0155;0
20161117:0255;0
20161117:0355;0
20161117:0455;0
20161117:0555;0
20161117:0655;0
20161117:0755;1391
20161117:0855;1623,32
20161117:0955;3820,65
20161117:1055;6340,01
20161117:1155;11449,13
20161117:1255;14048,33
20161117:1355;2883,59
20161117:1455;1516,59
20161117:1555;0
20161117:1655;0
20161117:1755;0
20161117:1855;0
20161117:1955;0
20161117:2055;0
20161117:2155;0
20161117:2255;0
20161117:2355;0
20161118:0055;0
20161118:0155;0
20161118:0255;0
20161118:0355;0
20161118:0455;0
20161118:0555;0
20161118:0655;0
20161118:0755;262,37
20161118:0855;8554,96
20161118:0955;15824,09
20161118:1055;19782,64
20161118:1155;20365,61
20161118:1255;11512,95
20161118:1355;8453,34
20161118:1455;4598,29
20161118:1555;0
20161118:1655;0
20161118:1755;0
20161118:1855;0
20161118:1955;0
20161118:2055;0
20161118:2155;0
20161118:2255;0
20161118:2355;0
20161119:0055;0
20161119:0155;0
20161119:0255;0
20161119:0355;0
20161119:0455;0
20161119:0555;0
20161119:0655;0
20161119:0755;2518,49
20161119:0855;9181
20161119:0955;14679,71
20161119:1055;17331,21
20161119:1155;20067,66
20161119:1255;17198,07
20161119:1355;10543,99
20161119:1455;3848,6
20161119:1555;0
20161119:1655;0
20161119:1755;0
20161119:1855;0
20161119:1955;0
20161119:2055;0
20161119:2155;0
20161119:2255;0
20161119:2355;0
20161120:0055;0
20161120:0155;0
20161120:0255;0
20161120:0355;0
20161120:0455;0
20161120:0555;0
20161120:0655;0
20161120:0755;591,13
20161120:0855;3918,84
20161120:0955;9399,88
20161120:1055;15684,99
20161120:1155;12103,2
20161120:1255;6185,3
20161120:1355;2193,81
20161120:1455;1209,35
20161120:1555;0
20161120:1655;0
20161120:1755;0
20161120:1855;0
20161120:1955;0
20161120:2055;0
20161120:2155;0
20161120:2255;0
20161120:2355;0
20161121:0055;0
20161121:0155;0
20161121:0255;0
20161121:0355;0
20161121:0455;0
20161121:0555;0
20161121:0655;0
20161121:0755;630,72
20161121:0855;2614,75
20161121:0955;4030,32
20161121:1055;8247,47
20161121:1155;3891,2
20161121:1255;1356,87
20161121:1355;2722,02
20161121:1455;0
20161121:1555;0
20161121:1655;0
20161121:1755;0
20161121:1855;0
20161121:1955;0
20161121:2055;0
20161121:2155;0
20161121:2255;0
20161121:2355;0
20161122:0055;0
20161122:0155;0
20161122:0255;0
20161122:0355;0
20161122:0455;0
20161122:0555;0
20161122:0655;0
20161122:0755;1579,45
20161122:0855;7307,71
20161122:0955;5190,53
20161122:1055;5227,14
20161122:1155;7004,06
20161122:1255;5301,86
20161122:1355;1342,68
20161122:1455;2249,06
20161122:1555;0
20161122:1655;0
20161122:1755;0
20161122:1855;0
20161122:1955;0
20161122:2055;0
20161122:2155;0
20161122:2255;0
20161122:2355;0
20161123:0055;0
20161123:0155;0
20161123:0255;0
20161123:0355;0
20161123:0455;0
20161123:0555;0
20161123:0655;0
20161123:0755;174,35
20161123:0855;1959,76
20161123:0955;8882,64
20161123:1055;15993,8
20161123:1155;16516,88
20161123:1255;9056,14
20161123:1355;8788,5
20161123:1455;3446,51
20161123:1555;0
20161123:1655;0
20161123:1755;0
20161123:1855;0
20161123:1955;0
20161123:2055;0
20161123:2155;0
20161123:2255;0
20161123:2355;0
20161124:0055;0
20161124:0155;0
20161124:0255;0
20161124:0355;0
20161124:0455;0
20161124:0555;0
20161124:0655;0
20161124:0755;1260,42
20161124:0855;3644,54
20161124:0955;4763,97
20161124:1055;4560,29
20161124:1155;6525,44
20161124:1255;13844,06
20161124:1355;42
20161124:1455;1846,37
20161124:1555;0
20161124:1655;0
20161124:1755;0
20161124:1855;0
20161124:1955;0
20161124:2055;0
20161124:2155;0
20161124:2255;0
20161124:2355;0
20161125:0055;0
20161125:0155;0
20161125:0255;0
20161125:0355;0
20161125:0455;0
20161125:0555;0
20161125:0655;0
20161125:0755;243,73
20161125:0855;4615,88
20161125:0955;3796,02
20161125:1055;2812,29
20161125:1155;4909,54
20161125:1255;3141,01
20161125:1355;2102,82
20161125:1455;2682,6
20161125:1555;0
20161125:1655;0
20161125:1755;0
20161125:1855;0
20161125:1955;0
20161125:2055;0
20161125:2155;0
20161125:2255;0
20161125:2355;0
20161126:0055;0
20161126:0155;0
20161126:0255;0
20161126:0355;0
20161126:0455;0
20161126:0555;0
20161126:0655;0
20161126:0755;175,38
20161126:0855;6397,87
20161126:0955;1671,32
20161126:1055;2598,98
20161126:1155;222,19
20161126:1255;2119,01
20161126:1355;2462,32
20161126:1455;2470,29
20161126:1555;0
20161126:1655;0
20161126:1755;0
20161126:1855;0
20161126:1955;0
20161126:2055;0
20161126:2155;0
20161126:2255;0
20161126:2355;0
20161127:0055;0
20161127:0155;0
20161127:0255;0
20161127:0355;0
20161127:0455;0
20161127:0555;0
20161127:0655;0
20161127:0755;1139,37
20161127:0855;6036,37
20161127:0955;11581,4
20161127:1055;16119,27
20161127:1155;16795,06
20161127:1255;9921,52
20161127:1355;3892,28
20161127:1455;2417,02
20161127:1555;0
20161127:1655;0
20161127:1755;0
20161127:1855;0
20161127:1955;0
20161127:2055;0
20161127:2155;0
20161127:2255;0
20161127:2355;0
20161128:0055;0
20161128:0155;0
20161128:0255;0
20161128:0355;0
20161128:0455;0
20161128:0555;0
20161128:0655;0
20161128:0755;1045,66
20161128:0855;7444,47
20161128:0955;13897,42
20161128:1055;18040,8
20161128:1155;18771,65
20161128:1255;16043,08
20161128:1355;10398,65
20161128:1455;3586,56
20161128:1555;0
20161128:1655;0
20161128:1755;0
20161128:1855;0
20161128:1955;0
20161128:2055;0
20161128:2155;0
20161128:2255;0
20161128:2355;0
20161129:0055;0
20161129:0155;0
20161129:0255;0
20161129:0355;0
20161129:0455;0
20161129:0555;0
20161129:0655;0
20161129:0755;995,1
20161129:0855;7532,57
20161129:0955;14121,87
20161129:1055;18030,03
20161129:1155;18708,65
20161129:1255;15934,91
20161129:1355;10261,46
20161129:1455;3498,67
20161129:1555;0
20161129:1655;0
20161129:1755;0
20161129:1855;0
20161129:1955;0
20161129:2055;0
20161129:2155;0
20161129:2255;0
20161129:2355;0
20161130:0055;0
20161130:0155;0
20161130:0255;0
20161130:0355;0
20161130:0455;0
20161130:0555;0
20161130:0655;0
20161130:0755;888,71
20161130:0855;7168,26
20161130:0955;13529,87
20161130:1055;17466,02
20161130:1155;18063,07
20161130:1255;15337,5
20161130:1355;9962,13
20161130:1455;3380,79
20161130:1555;0
20161130:1655;0
20161130:1755;0
20161130:1855;0
20161130:1955;0
20161130:2055;0
20161130:2155;0
20161130:2255;0
20161130:2355;0
20161201:0055;0
20161201:0155;0
20161201:0255;0
20161201:0355;0
20161201:0455;0
20161201:0555;0
20161201:0655;0
